State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Kentucky,11/3/2012,"4,703",10/27/2012,"32,057","1,701,838",1.88,,,
Kentucky,11/10/2012,"4,296",11/3/2012,"31,464","1,701,838",1.85,,,
Kentucky,11/17/2012,"5,241",11/10/2012,"31,867","1,701,838",1.87,,,
Kentucky,11/24/2012,"5,689",11/17/2012,"30,826","1,701,838",1.81,,,
Kentucky,12/1/2012,"5,074",11/24/2012,"35,417","1,701,838",2.08,,,
Kentucky,12/8/2012,"4,999",12/1/2012,"34,652","1,701,838",2.04,,,
Kentucky,12/15/2012,"6,008",12/8/2012,"34,244","1,701,838",2.01,,,
Kentucky,12/22/2012,"10,753",12/15/2012,"35,511","1,701,838",2.09,,,
Kentucky,12/29/2012,"11,523",12/22/2012,"36,937","1,701,838",2.17,,,
Kentucky,1/5/2013,"7,266",12/29/2012,"40,544","1,709,241",2.37,,,
Kentucky,1/12/2013,"7,701",1/5/2013,"44,132","1,709,241",2.58,,,
Kentucky,1/19/2013,"5,158",1/12/2013,"43,264","1,709,241",2.53,,,
Kentucky,1/26/2013,"4,445",1/19/2013,"43,017","1,709,241",2.52,,,
Kentucky,2/2/2013,"5,197",1/26/2013,"42,103","1,709,241",2.46,,,
Kentucky,2/9/2013,"5,043",2/2/2013,"43,652","1,709,241",2.55,,,
Kentucky,2/16/2013,"3,998",2/9/2013,"40,994","1,709,241",2.4,,,
Kentucky,2/23/2013,"4,204",2/16/2013,"41,950","1,709,241",2.45,,,
Kentucky,3/2/2013,"4,340",2/23/2013,"39,532","1,709,241",2.31,,,
Kentucky,3/9/2013,"4,964",3/2/2013,"39,975","1,709,241",2.34,,,
Kentucky,3/16/2013,"3,957",3/9/2013,"38,056","1,709,241",2.23,,,
Kentucky,3/23/2013,"4,084",3/16/2013,"39,217","1,709,241",2.29,,,
Kentucky,3/30/2013,"5,802",3/23/2013,"36,291","1,709,241",2.12,,,
Kentucky,4/6/2013,"4,484",3/30/2013,"37,342","1,715,808",2.18,,,
Kentucky,4/13/2013,"4,074",4/6/2013,"35,916","1,715,808",2.09,,,
Kentucky,4/20/2013,"3,733",4/13/2013,"34,646","1,715,808",2.02,,,
Kentucky,4/27/2013,"3,732",4/20/2013,"32,317","1,715,808",1.88,,,
Kentucky,5/4/2013,"4,624",4/27/2013,"32,164","1,715,808",1.87,,,
Kentucky,5/11/2013,"3,941",5/4/2013,"31,291","1,715,808",1.82,,,
Kentucky,5/18/2013,"3,039",5/11/2013,"30,816","1,715,808",1.8,,,
Kentucky,5/25/2013,"4,789",5/18/2013,"31,613","1,715,808",1.84,,,
Kentucky,6/1/2013,"3,131",5/25/2013,"31,969","1,715,808",1.86,,,
Kentucky,6/8/2013,"4,956",6/1/2013,"31,956","1,715,808",1.86,,,
Kentucky,6/15/2013,"5,116",6/8/2013,"31,764","1,715,808",1.85,,,
Kentucky,6/22/2013,"3,650",6/15/2013,"33,002","1,715,808",1.92,,,
Kentucky,6/29/2013,"5,086",6/22/2013,"31,947","1,715,808",1.86,,,
Kentucky,7/6/2013,"9,472",6/29/2013,"32,183","1,721,968",1.87,,,
Kentucky,7/13/2013,"7,309",7/6/2013,"34,968","1,721,968",2.03,,,
Kentucky,7/20/2013,"4,638",7/13/2013,"35,911","1,721,968",2.09,,,
Kentucky,7/27/2013,"3,884",7/20/2013,"32,137","1,721,968",1.87,,,
Kentucky,8/3/2013,"4,277",7/27/2013,"33,703","1,721,968",1.96,,,
Kentucky,8/10/2013,"4,097",8/3/2013,"32,480","1,721,968",1.89,,,
Kentucky,8/17/2013,"3,665",8/10/2013,"31,777","1,721,968",1.85,,,
Kentucky,8/24/2013,"3,435",8/17/2013,"31,069","1,721,968",1.8,,,
Kentucky,8/31/2013,"3,347",8/24/2013,"30,555","1,721,968",1.77,,,
Kentucky,9/7/2013,"3,177",8/31/2013,"28,196","1,721,968",1.64,,,
Kentucky,9/14/2013,"3,398",9/7/2013,"30,646","1,721,968",1.78,,,
Kentucky,9/21/2013,"3,356",9/14/2013,"28,316","1,721,968",1.64,,,
